5414.63
5547.55
5653.63
5651.73
5543.02
5557.35
5559.40
5701.83
5755.00
5764.53
5782.44
5784.58
5738.88
5813.38
5900.96
5861.53
5892.02
6025.75
6009.16
5914.93
6080.92
6121.55
6095.92
6122.95
6004.32
5901.90
5746.80
5621.87
5576.32
5503.57
5599.94
5809.12
5677.42
5781.61
5696.24
5828.74
5796.72
5645.01
5646.43
5709.35
5752.03
5766.30
5804.62
5996.60
5882.74
5935.96
5939.87
5956.69
5992.65
5964.36
5865.07
6018.50
5993.97
6139.93
6461.24
6544.41
6656.70
6618.83
6477.75
6520.94
6572.94
6433.20
6351.46
6334.91
6245.40
6289.84
6220.56
5968.56
6054.53
5932.40
5840.20
5744.03
5603.49
5244.84
5223.78
5096.44
5242.20
5420.74
5157.27
5236.55
5569.33
5702.30
5751.54
5654.45
5711.68
5527.02
5599.40
5505.32
5484.00
5324.47
5367.85
5457.73
5386.47
5028.42
4826.83
4793.60
4919.71
4899.88
4732.56
4946.65
4963.18
5206.44
5251.42
5432.91
5363.85
5429.53
5388.82
5601.17
5604.67
5484.12
5280.56
5185.50
5189.24
5398.55
5501.06
5625.76
5454.23
5462.24
5714.92
5629.37
5936.66
5977.88
5986.37
6060.71
6180.70
6235.03
6234.65
6249.46
6462.75
6241.49
6442.33
6375.72
6499.58
6297.23
6353.61
6299.37
6216.16
6102.50
6040.86
6155.46
6169.85
6266.79
6138.57
5999.57
6088.61
6224.92
6364.58
6344.56
6487.21
6477.77
6535.10
6657.80
6700.80
6576.74
6595.75
6885.18
6914.06
6875.99
6864.41
6853.84
6832.76
7031.20
7066.38
7254.27
7268.31
7436.94
7467.99
7509.99
7402.77
7521.76
7521.69
7408.16
7762.12
7892.79
7877.05
7965.74
7738.41
7859.47
8050.00
8050.77
8070.78
8121.42
8178.47
8043.40
8243.16
8406.69
8417.71
8424.99
8637.34
8699.30
8778.43
8979.37
8615.54
8550.19
8565.39
8691.46
8832.21
9147.37
9198.30
9451.45
9670.46
9446.27
8615.94
9137.12
9197.38
8991.32
9211.85
9424.49
8996.64
8990.14
8886.05
9086.17
9046.52
8987.39
8868.72
9145.00
9048.90
9075.66
8981.47
9087.22
8857.21
8608.56
8519.64
8356.15
8480.50
8478.08
8602.36
8353.86
8484.11
8179.02
8400.17
8524.20
8226.17
8334.88
8539.33
8499.06
8058.77
7814.81
7732.99
7346.33
7923.22
7692.17
7736.45
7613.18
7821.47
7742.50
7659.27
7624.68
7612.05
7489.86
7868.49
7996.26
8171.31
8285.60
8221.80
8218.86
8483.66
8433.71
8229.80
8429.43
8555.80
